SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	  4
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  3 13  6  0	   0.000000    	  -32.04941    	  -5.916566    	  0.1089881E-01	 -0.6532575E-01	  0.1471846    	  -8.435965    	   11.08494    	   2.194099    	   3.188019    	   0.000000    	   0.000000    	   13.57915    	   0.000000    	   0.000000    	   0.000000    	   16.26454    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1559788E-02
 1989  3 20  6  0	   0.000000    	  -40.93554    	  -7.284362    	  0.1786448E-01	 -0.1177078    	  0.1683322    	  -9.251066    	   12.18419    	   7.318580    	   3.506820    	   0.000000    	   0.000000    	   16.26050    	   0.000000    	   0.000000    	   0.000000    	   18.13395    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1554914E-02
 1989  3 27  6  0	   0.000000    	  -57.57710    	  -10.01911    	  0.2097376E-01	 -0.1853817    	  0.2744958    	  -10.07590    	   13.30507    	   19.92798    	   3.825623    	   0.000000    	   0.000000    	   20.29198    	   0.000000    	   0.000000    	   0.000000    	   20.21292    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1558890E-02
 1989  4  3  6  0	   0.000000    	  -57.00071    	  -10.88164    	  0.3179953E-01	 -0.2263640    	  0.5559431    	  -10.90358    	   14.42964    	   13.71585    	   4.144424    	   0.000000    	   0.000000    	   23.73728    	   0.000000    	   0.000000    	   0.000000    	   22.40504    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7680346E-02
 1989  4 10  6  0	   0.000000    	  -55.32352    	  -11.31088    	  0.3303804E-01	 -0.2350278    	  0.7863810    	  -11.72144    	   15.52930    	   7.656575    	   4.463226    	   0.000000    	   0.000000    	   25.83511    	   0.000000    	   0.000000    	   0.000000    	   24.29757    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1033235E-01
 1989  4 17  6  0	   0.000000    	  -53.76874    	  -11.33644    	  0.3303804E-01	 -0.2415515    	   1.068250    	  -12.52919    	   16.60660    	   2.166472    	   4.782028    	   0.000000    	   0.000000    	   27.20731    	   0.000000    	   0.000000    	   0.000000    	   26.02275    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1053117E-01
 1989  4 24  6  0	   0.000000    	  -53.00764    	  -12.54635    	  0.3303804E-01	 -0.2476013    	   1.169361    	  -13.32842    	   17.66655    	 -0.7199181    	   5.100830    	   0.000000    	   0.000000    	   28.25607    	   0.000000    	   0.000000    	   0.000000    	   27.63465    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1056305E-01
 1989  5  1  6  0	   0.000000    	  -52.71021    	  -14.19812    	  0.3303804E-01	 -0.2538381    	   1.353734    	  -14.12206    	   18.71448    	  -2.683936    	   5.419632    	   0.000000    	   0.000000    	   29.25923    	   0.000000    	   0.000000    	   0.000000    	   29.19864    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1058718E-01
 1989  5  8  6  0	   0.000000    	  -51.31889    	  -14.19818    	  0.3303804E-01	 -0.2590141    	   2.127090    	  -14.90932    	   19.74860    	  -7.622810    	   5.738433    	   0.000000    	   0.000000    	   29.98655    	   0.000000    	   0.000000    	   0.000000    	   30.68525    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1075183E-01
 1989  5 15  6  0	   0.000000    	  -50.44247    	  -15.30512    	  0.3303804E-01	 -0.2632319    	   2.385932    	  -15.69005    	   20.76976    	  -10.13927    	   6.057236    	   0.000000    	   0.000000    	   30.52404    	   0.000000    	   0.000000    	   0.000000    	   32.08097    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1083512E-01
 1989  5 22  6  0	   0.000000    	  -49.74876    	  -15.30512    	  0.3303804E-01	 -0.2644221    	   4.193982    	  -16.46530    	   21.78093    	  -14.93060    	   6.376038    	   0.000000    	   0.000000    	   30.92396    	   0.000000    	   0.000000    	   0.000000    	   33.42053    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1427370E-01
 1989  5 29  6  0	   0.000000    	  -49.48350    	  -15.31052    	  0.3303804E-01	 -0.2644221    	   6.942154    	  -17.23448    	   22.78189    	  -19.97734    	   6.694839    	   0.000000    	   0.000000    	   31.15387    	   0.000000    	   0.000000    	   0.000000    	   34.67883    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1435263E-01
 1989  6  5  6  0	   0.000000    	  -49.03692    	  -16.16814    	  0.3303804E-01	 -0.2644221    	   8.425684    	  -17.99836    	   23.77390    	  -22.97435    	   7.013641    	   0.000000    	   0.000000    	   31.32792    	   0.000000    	   0.000000    	   0.000000    	   35.88240    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1440388E-01
 1989  6 12  6  0	   0.000000    	  -48.35922    	  -17.65928    	  0.3303804E-01	 -0.2644221    	   9.132200    	  -18.75825    	   24.75943    	  -24.75087    	   7.332443    	   0.000000    	   0.000000    	   31.48883    	   0.000000    	   0.000000    	   0.000000    	   37.06051    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1440441E-01
 1989  6 19  6  0	   0.000000    	  -48.59047    	  -17.65928    	  0.3303804E-01	 -0.2644221    	   11.68810    	  -19.51408    	   25.73853    	  -28.87141    	   7.651245    	   0.000000    	   0.000000    	   31.60425    	   0.000000    	   0.000000    	   0.000000    	   38.19905    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1454793E-01
 1989  6 26  6  0	   0.000000    	  -48.91758    	  -17.65928    	  0.3303804E-01	 -0.2644221    	   14.13991    	  -20.26578    	   26.70936    	  -32.68225    	   7.970047    	   0.000000    	   0.000000    	   31.67484    	   0.000000    	   0.000000    	   0.000000    	   39.27678    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1466796E-01
 1989  7  3  6  0	   0.000000    	  -48.61606    	  -18.09147    	  0.3303804E-01	 -0.2644221    	   15.20813    	  -21.01371    	   27.67320    	  -35.24893    	   8.288849    	   0.000000    	   0.000000    	   31.73577    	   0.000000    	   0.000000    	   0.000000    	   40.31029    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1469830E-01
 1989  7 10  6  0	   0.000000    	  -48.84664    	  -18.12451    	  0.3303804E-01	 -0.2644221    	   16.43803    	  -21.75789    	   28.63032    	  -37.80204    	   8.607651    	   0.000000    	   0.000000    	   31.79115    	   0.000000    	   0.000000    	   0.000000    	   41.31010    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1480528E-01
 1989  7 17  6  0	   0.000000    	  -47.37857    	  -20.72139    	  0.3303804E-01	 -0.2644221    	   16.82026    	  -22.49911    	   29.58302    	  -38.61518    	   8.926454    	   0.000000    	   0.000000    	   31.85144    	   0.000000    	   0.000000    	   0.000000    	   42.27928    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1481835E-01
 1989  7 24  6  0	   0.000000    	  -47.35644    	  -21.39368    	  0.3303804E-01	 -0.2644221    	   17.34484    	  -23.23882    	   30.53392    	  -40.06497    	   9.245255    	   0.000000    	   0.000000    	   31.92600    	   0.000000    	   0.000000    	   0.000000    	   43.25027    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1498394E-01
 1989  7 31  6  0	   0.000000    	  -47.14327    	  -22.50043    	  0.3303804E-01	 -0.2644221    	   17.79505    	  -23.97593    	   31.48032    	  -41.16062    	   9.564058    	   0.000000    	   0.000000    	   31.99643    	   0.000000    	   0.000000    	   0.000000    	   44.19094    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1515243E-01
 1989  8  7  6  0	   0.000000    	  -45.30140    	  -26.09559    	  0.3303804E-01	 -0.2644221    	   17.90861    	  -24.71307    	   32.42851    	  -41.13853    	   9.882859    	   0.000000    	   0.000000    	   32.10316    	   0.000000    	   0.000000    	   0.000000    	   45.17206    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1522715E-01
 1989  8 14  6  0	   0.000000    	  -43.85106    	  -31.22918    	  0.3303804E-01	 -0.2644221    	   17.91873    	  -25.45431    	   33.38321    	  -39.18838    	   10.20166    	   0.000000    	   0.000000    	   32.25782    	   0.000000    	   0.000000    	   0.000000    	   46.20813    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1524251E-01
 1989  8 21  6  0	   0.000000    	  -43.18712    	  -32.44635    	  0.3303804E-01	 -0.2644221    	   17.95676    	  -26.19423    	   34.33617    	  -40.35506    	   10.52046    	   0.000000    	   0.000000    	   32.39282    	   0.000000    	   0.000000    	   0.000000    	   47.22326    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1532473E-01
 1989  8 28  6  0	   0.000000    	  -43.26950    	  -33.55893    	  0.3303804E-01	 -0.2644221    	   18.03852    	  -26.93153    	   35.28490    	  -40.86150    	   10.83927    	   0.000000    	   0.000000    	   32.50763    	   0.000000    	   0.000000    	   0.000000    	   48.19799    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1544182E-01
 1989  9  4  6  0	   0.000000    	  -41.82600    	  -35.95252    	  0.3303804E-01	 -0.2644221    	   18.04755    	  -27.66766    	   36.23172    	  -41.55188    	   11.15807    	   0.000000    	   0.000000    	   32.63542    	   0.000000    	   0.000000    	   0.000000    	   49.17216    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1546061E-01
 1989  9 11  6  0	   0.000000    	  -41.61132    	  -36.57149    	  0.3303804E-01	 -0.2644221    	   18.09120    	  -28.40216    	   37.17566    	  -42.80210    	   11.47687    	   0.000000    	   0.000000    	   32.76463    	   0.000000    	   0.000000    	   0.000000    	   50.12590    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1580086E-01
 1989  9 18  6  0	   0.000000    	  -40.97309    	  -39.09081    	  0.3303804E-01	 -0.2644221    	   18.14400    	  -29.13493    	   38.11652    	  -42.57198    	   11.79567    	   0.000000    	   0.000000    	   32.90032    	   0.000000    	   0.000000    	   0.000000    	   51.06153    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1583259E-01
 1989  9 25  6  0	   0.000000    	  -40.31365    	  -39.56831    	  0.3303804E-01	 -0.2644221    	   18.17635    	  -29.86658    	   39.05580    	  -44.42175    	   12.11447    	   0.000000    	   0.000000    	   33.04869    	   0.000000    	   0.000000    	   0.000000    	   52.02261    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1623227E-01
 1989 10  2  6  0	   0.000000    	  -40.23158    	  -39.95416    	  0.3303804E-01	 -0.2644221    	   18.25072    	  -30.59654    	   39.99179    	  -45.78174    	   12.43327    	   0.000000    	   0.000000    	   33.19481    	   0.000000    	   0.000000    	   0.000000    	   52.94128    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1645588E-01
 1989 10  9  6  0	   0.000000    	  -39.16465    	  -41.40816    	  0.3303804E-01	 -0.2644221    	   18.35444    	  -31.32387    	   40.92281    	  -47.03677    	   12.75208    	   0.000000    	   0.000000    	   33.32219    	   0.000000    	   0.000000    	   0.000000    	   53.83001    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1666169E-01
 1989 10 16  6  0	   0.000000    	  -39.29493    	  -44.98646    	  0.3303804E-01	 -0.2644221    	   18.35449    	  -32.05198    	   41.85632    	  -44.95279    	   13.07088    	   0.000000    	   0.000000    	   33.50914    	   0.000000    	   0.000000    	   0.000000    	   54.74340    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1668282E-01
 1989 10 23  6  0	   0.000000    	  -42.40199    	  -47.41194    	  0.3303804E-01	 -0.2644221    	   18.35449    	  -32.78503    	   42.80011    	  -41.41569    	   13.38968    	   0.000000    	   0.000000    	   33.91922    	   0.000000    	   0.000000    	   0.000000    	   55.79926    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1670955E-01
 1989 10 30  6  0	   0.000000    	  -46.25134    	  -49.10994    	  0.3676070E-01	 -0.2731313    	   18.36593    	  -33.52827    	   43.77375    	  -38.32132    	   13.70848    	   0.000000    	   0.000000    	   34.61514    	   0.000000    	   0.000000    	   0.000000    	   57.00127    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1730504E-01
 1989 11  6  6  0	   0.000000    	  -48.58758    	  -50.03308    	  0.3755778E-01	 -0.2783002    	   18.37905    	  -34.27098    	   44.74898    	  -37.39953    	   14.02728    	   0.000000    	   0.000000    	   35.27183    	   0.000000    	   0.000000    	   0.000000    	   58.12211    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1731901E-01
 1989 11 13  6  0	   0.000000    	  -51.63822    	  -51.01580    	  0.4513967E-01	 -0.3259427    	   18.37905    	  -35.01592    	   45.73680    	  -35.96760    	   14.34608    	   0.000000    	   0.000000    	   36.18050    	   0.000000    	   0.000000    	   0.000000    	   59.29337    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1745747E-01
 1989 11 20  6  0	   0.000000    	  -51.40315    	  -51.04204    	  0.4513967E-01	 -0.3336544    	   18.38765    	  -35.75693    	   46.71319    	  -38.36841    	   14.66488    	   0.000000    	   0.000000    	   36.75467    	   0.000000    	   0.000000    	   0.000000    	   60.35782    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1914266E-01
 1989 11 27  6  0	   0.000000    	  -51.78552    	  -51.64633    	  0.4513967E-01	 -0.3350811    	   18.39212    	  -36.49374    	   47.67915    	  -39.37658    	   14.98369    	   0.000000    	   0.000000    	   37.19234    	   0.000000    	   0.000000    	   0.000000    	   61.36415    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1930804E-01
 1989 12  4  6  0	   0.000000    	  -52.07648    	  -51.84775    	  0.4513967E-01	 -0.3365465    	   18.39583    	  -37.22852    	   48.63924    	  -40.88853    	   15.30249    	   0.000000    	   0.000000    	   37.64199    	   0.000000    	   0.000000    	   0.000000    	   62.37259    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1942101E-01
 1989 12 11  6  0	   0.000000    	  -51.86140    	  -51.84850    	  0.4513967E-01	 -0.3379785    	   18.40251    	  -37.95933    	   49.59047    	  -42.96570    	   15.62129    	   0.000000    	   0.000000    	   37.99939    	   0.000000    	   0.000000    	   0.000000    	   63.33376    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1964488E-01
 1989 12 18  6  0	   0.000000    	  -59.19252    	  -53.58751    	  0.4922685E-01	 -0.3394676    	   18.40251    	  -38.68833    	   50.53883    	  -35.85250    	   15.94009    	   0.000000    	   0.000000    	   38.47930    	   0.000000    	   0.000000    	   0.000000    	   64.27008    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1969162E-01
 1989 12 25  6  0	   0.000000    	  -87.11117    	  -57.33353    	  0.5200807E-01	 -0.3820533    	   18.40251    	  -39.45908    	   51.59096    	  -10.23587    	   16.25889    	   0.000000    	   0.000000    	   42.00365    	   0.000000    	   0.000000    	   0.000000    	   66.23340    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1970441E-01
 1990  1  1  6  0	   0.000000    	  -88.87910    	  -57.54257    	  0.5200807E-01	 -0.4204931    	   18.40522    	  -40.23192    	   52.63988    	  -13.34479    	   16.57769    	   0.000000    	   0.000000    	   44.61692    	   0.000000    	   0.000000    	   0.000000    	   68.14731    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2013538E-01
 1990  1  8  6  0	   0.000000    	  -91.15131    	  -57.88508    	  0.5401094E-01	 -0.4350796    	   18.40569    	  -40.99968    	   53.67336    	  -14.80881    	   16.89650    	   0.000000    	   0.000000    	   46.48635    	   0.000000    	   0.000000    	   0.000000    	   69.78472    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2066069E-01
 1990  1 15  6  0	   0.000000    	  -98.67614    	  -58.85730    	  0.5436827E-01	 -0.4676132    	   18.40892    	  -41.77147    	   54.71533    	  -10.96165    	   17.21530    	   0.000000    	   0.000000    	   48.80544    	   0.000000    	   0.000000    	   0.000000    	   71.55565    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2081554E-01
 1990  1 22  6  0	   0.000000    	  -111.6250    	  -60.48067    	  0.6215687E-01	 -0.5940669    	   18.41140    	  -42.55483    	   55.78303    	  -2.346066    	   17.53410    	   0.000000    	   0.000000    	   52.24169    	   0.000000    	   0.000000    	   0.000000    	   73.59028    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2198909E-01
 1990  1 29  6  0	   0.000000    	  -144.7903    	  -64.48396    	  0.1132591    	 -0.9032638    	   18.41441    	  -43.36246    	   56.91043    	   25.65260    	   17.85290    	   0.000000    	   0.000000    	   58.48418    	   0.000000    	   0.000000    	   0.000000    	   76.13416    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2199463E-01
 1990  2  5  6  0	   0.000000    	  -151.9244    	  -65.45543    	  0.1189059    	  -1.441563    	   18.43237    	  -44.18578    	   58.07377    	   23.83917    	   18.17170    	   0.000000    	   0.000000    	   65.23396    	   0.000000    	   0.000000    	   0.000000    	   79.15936    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2208805E-01
